Date,young,adult,senior,male,female,accept,dead,rosc,all_CA,rural,urban,PM25,NO2,PM10,O3,SO2,CO,Temp,RH,Season
2016-07-06,0,9,9,11,7,1,12,2,18,10,8,14.199278,20.310755,18.132898,88.18206,2.4896638,212.51924,22.251993,52.869595,Summer
2016-07-07,0,5,14,12,7,6,10,0,19,14,5,18.59501,18.894321,23.02687,99.14771,2.2299302,205.616,22.40137,58.161247,Summer
2016-07-08,0,7,15,15,7,4,11,1,22,9,13,20.401049,16.427353,24.921165,96.030876,2.441827,215.99875,22.127989,70.087585,Summer
2016-07-09,0,4,18,16,6,2,13,2,22,11,11,21.310877,15.965082,26.683273,107.85272,2.4490106,232.16084,23.333591,67.884735,Summer
2016-07-10,0,5,17,12,10,2,15,2,22,15,7,21.97409,12.8060055,26.435953,111.24248,2.0489504,227.7054,23.814316,71.046,Summer
2016-07-11,1,8,23,12,20,5,18,2,32,16,16,21.394161,15.530472,24.985767,102.09986,2.4066486,229.21608,23.72396,73.1983,Summer
2016-07-12,0,7,17,17,7,3,16,1,24,17,7,13.945317,18.509102,17.865442,66.1592,2.461736,208.47446,20.736143,79.87538,Summer
2016-07-13,0,1,12,2,11,2,5,2,13,12,1,6.670071,15.324423,8.242491,60.79615,2.5558538,178.35909,17.768534,80.54462,Summer
2016-07-14,0,5,17,14,8,2,13,2,22,9,13,3.1817772,11.144552,4.0687976,73.04743,1.9919415,147.77821,16.40129,48.52757,Summer
2016-07-15,0,4,14,13,5,3,11,2,18,12,6,4.934087,15.045362,6.0189843,75.19119,2.1885614,162.09314,16.90532,40.496826,Summer
2016-07-16,0,3,12,8,7,3,11,0,15,8,7,8.303302,17.847277,9.702082,76.81574,2.1170132,180.30026,18.138176,39.52907,Summer
2016-07-17,0,2,15,10,7,4,10,0,17,8,9,12.587659,17.229189,15.522179,88.16341,2.5677416,201.00967,19.830362,46.88465,Summer
2016-07-18,1,3,14,10,8,2,10,3,18,10,8,17.39671,20.699152,21.707262,98.14587,3.293748,227.41428,22.174252,54.49996,Summer
2016-07-19,0,1,14,5,10,2,11,2,15,5,10,24.714127,22.241304,28.249819,119.991356,2.9896264,242.21942,22.95134,58.736073,Summer
2016-07-20,0,5,20,9,16,2,15,4,25,10,15,25.709997,20.336958,30.707708,128.97371,3.044716,251.39394,23.64134,62.51044,Summer
2016-07-21,0,9,18,13,14,3,19,1,27,16,11,28.714153,20.730738,35.661144,104.396675,3.1042721,251.89174,23.078293,69.1135,Summer
2016-07-22,0,6,16,13,9,4,12,2,22,14,8,20.728098,19.674225,25.639002,83.21022,2.723511,236.92978,20.985989,77.990616,Summer
2016-07-23,0,4,16,13,7,2,14,2,20,13,7,18.439451,14.951302,25.089302,64.00153,2.274603,206.60616,19.268106,78.60105,Summer
2016-07-24,0,6,18,12,12,7,14,1,24,14,10,19.419724,14.162069,30.020203,65.89739,2.3860085,220.4543,21.053204,66.84012,Summer
2016-07-25,0,7,10,8,9,3,12,2,17,6,11,25.540312,19.402874,37.029217,81.264626,2.529564,260.0742,22.4572,65.9381,Summer
2016-07-26,0,5,13,8,10,2,12,2,18,12,6,19.7349,17.552662,24.584473,80.0046,2.4240103,250.7439,21.927486,74.85282,Summer
2016-07-27,0,3,28,18,13,4,21,3,31,14,17,18.255526,16.90085,21.261719,79.60675,2.385661,239.14362,21.237665,75.64938,Summer
2016-07-28,0,2,7,4,5,0,7,0,9,5,4,18.289616,16.749428,22.235258,79.77755,2.1757116,254.58313,20.396746,70.36953,Summer
2016-07-29,0,2,13,9,6,4,9,0,15,5,10,28.80952,19.234362,32.890636,91.50722,2.294936,263.07904,21.106852,75.73784,Summer
2016-07-30,0,6,23,17,12,8,12,3,29,15,14,25.42907,16.033321,31.44203,92.39859,2.4193995,243.88548,22.04962,74.41048,Summer
2016-07-31,0,9,18,18,9,5,15,5,27,17,10,13.894028,9.99702,16.721497,77.16865,2.042245,219.86296,19.09837,84.23098,Summer
2016-08-01,0,7,20,15,12,4,14,4,27,14,13,12.710481,13.5659685,14.992745,71.99317,2.1778677,216.09927,19.72349,74.165695,Summer
2016-08-02,0,4,13,6,11,2,15,0,17,11,6,11.222235,15.344269,15.215051,73.47204,2.0208344,222.3907,19.797178,72.50375,Summer
2016-08-03,0,1,13,8,6,2,9,0,14,7,7,24.245886,18.104677,27.98085,87.92761,2.1273556,244.98383,21.399172,69.732735,Summer
2016-08-04,0,7,17,13,11,4,15,2,24,14,10,26.877287,16.494305,31.637373,98.09497,2.1978412,239.18246,22.164156,71.418594,Summer
2016-08-05,0,5,13,14,4,1,16,0,18,12,6,6.1922035,11.891622,7.3429747,64.33426,1.4746231,186.42885,17.131462,75.894516,Summer
2016-08-06,0,5,15,12,8,4,15,0,20,13,7,5.9611716,13.919071,7.2318807,61.293102,1.5163839,192.23459,18.844555,51.32207,Summer
2016-08-07,0,2,9,3,8,2,6,0,11,7,4,10.005168,13.5718355,13.013945,70.68152,1.4711543,207.35797,19.240604,57.19751,Summer
2016-08-08,0,4,15,13,6,3,13,1,19,11,8,17.28248,17.233912,22.419796,82.55654,1.8528321,240.21126,19.435415,68.62115,Summer
2016-08-09,0,0,15,9,6,4,8,3,15,10,5,18.612335,16.28004,24.104485,87.0834,2.0687265,236.62369,19.558199,76.04516,Summer
2016-08-10,0,5,13,8,10,1,15,1,18,10,8,7.226398,10.798633,8.490594,69.55311,1.9371045,201.24448,17.298286,73.78801,Summer
2016-08-11,0,7,18,19,6,4,17,1,25,13,12,9.710591,13.358746,12.249984,68.99661,1.8580176,219.00014,15.188389,64.24994,Summer
2016-08-12,0,5,21,16,10,4,18,1,26,18,8,15.829683,16.299768,20.41393,73.24286,2.0359282,229.1164,15.672809,71.58209,Summer
2016-08-13,0,2,14,12,4,3,11,1,16,12,4,26.50341,15.520131,33.935635,83.52218,1.8421547,241.60422,17.522179,75.61455,Summer
2016-08-14,0,7,13,13,7,3,12,2,20,12,8,33.031948,14.260715,41.38004,88.517296,2.0011404,262.5692,19.872042,74.92771,Summer
2016-08-15,0,3,32,20,15,7,24,1,35,19,16,30.464394,12.488435,38.681705,87.06781,2.2156947,252.50952,20.831444,74.15453,Summer
2016-08-16,1,4,15,10,10,3,14,2,20,15,5,22.241346,11.705306,27.693703,79.54566,2.2696767,234.2226,20.391533,72.88103,Summer
2016-08-17,0,5,13,12,6,1,15,2,18,13,5,16.390635,10.28416,21.452993,76.64439,2.2310221,222.86896,19.904917,72.642746,Summer
2016-08-18,0,5,16,13,8,3,14,1,21,13,8,12.563783,11.243562,15.433817,79.452156,2.1936371,230.75325,19.164026,80.44015,Summer
2016-08-19,0,11,10,13,8,2,12,4,21,10,11,14.951089,12.0761175,18.306124,73.5882,2.0076082,236.14345,18.948578,83.92343,Summer
2016-08-20,0,6,12,7,11,1,14,3,18,13,5,14.759311,11.919025,17.435106,53.530685,1.8893272,228.16962,18.53745,88.83724,Summer
2016-08-21,0,4,22,11,15,2,17,3,26,14,12,8.34567,9.514847,10.26712,60.129677,1.9659197,204.27736,19.653538,76.54393,Summer
2016-08-22,0,4,12,12,4,4,7,3,16,8,8,9.191365,12.387197,11.666564,70.096886,1.8001088,202.5628,17.676771,60.50401,Summer
2016-08-23,0,5,10,9,6,3,10,1,15,10,5,17.279636,17.13614,21.00583,74.50872,1.9218198,234.00368,18.341791,68.417114,Summer
2016-08-24,0,4,17,13,8,5,11,2,21,12,9,21.431746,17.00746,27.376091,85.88104,1.9923414,242.68085,19.210386,72.220634,Summer
2016-08-25,1,6,17,13,11,5,14,2,24,16,8,22.810047,16.006004,28.738188,85.40871,1.9617085,243.83672,20.19852,72.465744,Summer
2016-08-26,0,4,10,11,3,2,8,1,14,8,6,21.956747,17.583792,26.990253,83.85971,2.0064588,256.9713,19.956533,75.01425,Summer
2016-08-27,0,3,18,12,9,5,14,2,21,13,8,25.120583,16.966974,30.238848,88.49018,1.8976585,275.1853,20.529442,73.60752,Summer
2016-08-28,0,8,19,16,11,8,14,1,27,14,13,31.637278,14.8034935,36.747585,95.87922,2.3895674,282.75372,21.171854,74.07442,Summer
2016-08-29,0,3,14,11,6,0,14,0,17,11,6,23.622223,16.041769,30.573772,91.41824,2.386961,261.36176,20.973518,76.540306,Summer
2016-08-30,0,5,20,9,16,4,16,3,25,12,13,12.677842,17.477688,14.118061,53.5653,1.7016721,243.29556,18.704643,82.430145,Summer
2016-08-31,0,3,16,10,9,2,13,1,19,8,11,16.84072,19.423985,21.072126,69.99191,2.1066284,255.58443,19.64428,72.710884,Summer
2016-09-01,0,4,20,12,12,5,12,3,24,15,9,31.694042,24.244581,37.66631,84.73903,2.3983793,292.49445,20.316116,75.50799,Autumn
2016-09-02,1,3,9,4,9,7,5,1,13,5,8,37.239017,23.163698,44.296402,93.7462,2.1654265,293.66885,20.896355,74.84397,Autumn
2016-09-03,0,7,10,13,4,0,11,5,17,10,7,40.562584,20.395506,52.99033,95.16395,2.3410954,301.52695,20.952377,75.89614,Autumn
2016-09-04,1,0,18,13,6,3,13,2,19,11,8,38.827663,15.879103,48.71974,94.83842,2.5454116,294.00897,20.724554,77.05613,Autumn
2016-09-05,0,5,15,14,6,3,13,2,20,12,8,8.537035,13.512966,12.035945,64.174866,1.7626115,198.36794,20.04401,54.512802,Autumn
2016-09-06,0,5,20,16,9,4,14,4,25,14,11,6.979764,15.157286,9.685002,68.115456,1.8135456,209.44359,18.905941,49.84165,Autumn
2016-09-07,0,3,16,10,9,1,12,3,19,12,7,10.556599,18.48647,13.426491,64.5081,1.7292236,242.32454,18.178545,64.470436,Autumn
2016-09-08,0,3,26,14,15,8,17,3,29,14,15,19.93032,23.203375,24.773718,76.978226,2.3515267,285.03418,19.539907,66.596085,Autumn
2016-09-09,0,5,26,21,10,5,17,5,31,18,13,26.285713,26.734201,30.879095,85.27187,2.327615,298.34192,20.1818,68.75941,Autumn
2016-09-10,0,5,21,17,9,7,14,1,26,21,5,23.341377,22.296566,27.62038,83.48028,2.6390378,273.91315,20.230186,69.9152,Autumn
2016-09-11,1,7,19,16,11,5,16,1,27,10,17,22.55714,13.796131,26.309195,83.373055,2.2149465,260.06772,20.017817,70.4482,Autumn
2016-09-12,0,3,17,13,7,5,11,2,20,12,8,19.991867,20.52488,25.81267,70.23969,2.5283313,273.1131,19.772438,71.62412,Autumn
2016-09-13,0,5,13,9,9,6,10,1,18,9,9,29.27176,24.437946,35.296387,72.50993,3.029908,279.2579,19.6597,68.53894,Autumn
2016-09-14,0,1,20,10,11,3,14,1,21,15,6,40.874382,25.730993,46.67065,77.53583,3.1898484,288.08347,19.596899,65.18987,Autumn
2016-09-15,0,6,16,5,17,5,12,2,22,14,8,26.477144,21.721664,29.687492,56.958836,2.221485,250.34734,16.754267,84.65452,Autumn
2016-09-16,0,6,14,13,7,3,11,3,20,9,11,12.276951,20.078218,15.3039465,39.586666,2.0192149,241.261,15.133493,87.44441,Autumn
2016-09-17,0,3,15,10,8,3,11,1,18,8,10,9.217422,15.473494,11.100953,45.865158,1.9680783,243.949,15.186738,81.214424,Autumn
2016-09-18,0,4,25,20,9,5,15,0,29,16,13,13.246144,14.682302,16.17969,46.409313,2.188068,251.63681,14.286816,85.138336,Autumn
2016-09-19,0,0,19,12,7,4,13,1,19,13,6,10.82588,19.189257,14.319794,41.998688,2.2125258,246.56383,16.18268,66.738,Autumn
2016-09-20,0,6,19,10,15,8,11,4,25,12,13,12.295911,25.140116,15.570338,48.61088,2.5609004,253.61153,15.862395,61.341755,Autumn
2016-09-21,0,3,17,9,11,2,16,2,20,8,12,15.00589,21.048847,17.088737,48.131775,2.0958285,255.99104,13.583131,87.37713,Autumn
2016-09-22,0,5,10,9,6,2,11,2,15,8,7,27.41995,25.148746,31.202343,36.93418,2.2934868,280.12598,13.671348,83.29463,Autumn
2016-09-23,0,6,13,12,7,4,11,2,19,8,11,39.096737,28.803568,42.30558,41.203125,2.2452235,307.69272,14.019699,79.70496,Autumn
2016-09-24,0,3,22,16,9,2,17,2,25,10,15,39.76901,23.800087,45.80414,56.32364,2.235094,271.74567,14.829465,74.26689,Autumn
2016-09-25,0,4,21,13,12,3,20,1,25,18,7,49.014023,24.905697,54.53992,57.883568,2.720883,305.7342,14.296739,73.25703,Autumn
2016-09-26,0,6,20,18,8,2,15,2,26,13,13,60.79912,28.540098,67.757095,57.30291,2.7107432,315.23672,14.716657,75.27528,Autumn
2016-09-27,0,5,18,14,9,3,15,4,23,11,12,46.291496,31.186556,52.477478,49.941223,2.4200134,312.18427,14.650269,77.29779,Autumn
2016-09-28,0,2,15,10,7,5,10,1,17,5,12,51.170746,32.245377,56.84056,48.80838,2.9341938,337.89896,14.65278,77.66496,Autumn
2016-09-29,0,5,17,16,6,1,15,2,22,13,9,52.56942,29.989882,62.124397,57.796955,2.8358328,341.03717,15.093344,79.24513,Autumn
2016-09-30,0,7,18,14,11,3,16,0,25,14,11,29.792679,26.466614,36.76993,57.00805,2.8221242,293.84454,14.486296,80.86904,Autumn
2016-10-01,0,6,19,15,10,4,15,2,25,12,13,21.296396,23.868269,27.31146,47.71323,2.4876902,249.47852,14.159896,81.67909,Autumn
2016-10-02,0,6,15,15,6,2,12,4,21,10,11,19.666897,18.510345,22.558374,46.675247,2.8277667,263.0173,14.351531,89.68781,Autumn
2016-10-03,0,6,21,16,11,4,15,5,27,20,7,11.086923,23.852324,13.858455,37.590885,2.4294393,249.64233,13.290776,60.35717,Autumn
2016-10-04,0,6,10,12,4,3,11,1,16,8,8,13.67442,28.916088,17.301687,36.396523,2.6009068,265.56354,11.74895,63.029125,Autumn
2016-10-05,0,4,22,21,5,3,18,0,26,17,9,14.609244,23.45715,18.93292,40.05984,2.8788273,266.8422,11.39576,69.82808,Autumn
2016-10-06,0,5,17,14,8,6,7,4,22,7,15,12.031761,23.915564,15.726013,39.795586,2.4534285,256.51636,8.201471,76.017334,Autumn
2016-10-07,0,11,18,18,11,9,17,0,29,14,15,23.214579,33.081505,27.610083,27.645937,2.9882972,306.72214,8.57709,77.26162,Autumn
2016-10-08,0,7,26,20,13,7,19,3,33,18,15,26.126345,27.592604,31.309298,28.063303,2.952131,283.7722,9.516765,79.85222,Autumn
2016-10-09,0,3,21,17,7,5,14,4,24,12,12,11.444665,14.973069,13.513985,33.526447,2.354813,262.1593,8.334052,87.12211,Autumn
2016-10-10,1,7,22,15,15,2,18,2,30,22,8,9.01018,22.860437,11.702943,33.63663,2.519491,286.57013,7.2224803,82.710045,Autumn
2016-10-11,0,8,23,18,13,6,20,1,31,19,12,13.086452,27.59736,16.763655,23.228777,2.9067369,303.47253,5.9754286,82.70602,Autumn
2016-10-12,0,6,24,18,12,4,19,2,30,19,11,16.225174,32.619267,19.387825,19.062801,3.2009315,338.16245,5.58349,67.946526,Autumn
2016-10-13,0,6,28,25,9,8,22,2,34,24,10,19.888939,34.77761,23.292404,14.671652,2.8647385,334.708,5.554278,82.459984,Autumn
2016-10-14,1,6,22,11,18,5,15,2,29,14,15,7.801618,29.670168,9.9626875,17.295938,1.8836942,272.81824,8.032393,95.136765,Autumn
2016-10-15,0,4,25,18,11,7,14,3,29,15,14,13.140172,26.949732,17.099163,9.792572,2.129866,311.5463,10.468134,93.9976,Autumn
2016-10-16,0,7,19,14,12,3,15,3,26,17,9,19.978193,22.415705,23.385105,18.820665,2.338317,326.6115,11.019482,82.10729,Autumn
2016-10-17,0,11,16,15,12,6,17,2,27,13,14,33.87466,30.805517,42.713604,7.2831573,3.0871177,386.61783,11.331188,87.92075,Autumn
2016-10-18,0,7,29,19,17,5,24,4,36,21,15,33.33018,31.156485,39.032093,16.137642,3.0170527,364.24274,11.110729,86.27948,Autumn
2016-10-19,0,4,17,6,15,1,15,1,21,11,10,25.081564,32.833477,29.063402,11.260273,2.9812248,361.48184,9.942512,92.82227,Autumn
2016-10-20,0,4,21,16,9,4,14,2,25,17,8,12.305936,22.983515,14.593564,21.62412,2.8548672,306.3275,8.624636,85.82981,Autumn
2016-10-21,0,7,27,22,12,6,16,5,34,16,18,18.14506,30.593182,22.280119,19.82941,2.7526443,328.0525,7.4330916,81.666794,Autumn
2016-10-22,0,3,21,11,13,9,11,2,24,10,14,22.60585,28.518217,27.281412,16.620169,2.4575663,308.0162,6.60733,86.081566,Autumn
2016-10-23,0,5,19,14,10,6,16,0,24,15,9,26.399632,25.30522,32.35174,14.645437,2.2988338,328.8443,7.234769,90.509315,Autumn
2016-10-24,0,5,24,14,15,2,20,3,29,17,12,19.447294,30.982317,24.492281,8.738515,2.3859472,423.89075,9.695738,94.18324,Autumn
2016-10-25,0,2,19,14,7,3,14,2,21,11,10,16.147465,29.298195,23.009563,4.8544316,2.5654867,488.1566,11.172317,96.53545,Autumn
2016-10-26,2,6,20,20,8,4,20,0,28,18,10,15.084375,27.853918,19.802143,5.3007903,2.2822568,423.6902,11.348776,91.69313,Autumn
2016-10-27,0,1,29,17,13,3,21,2,30,15,15,16.194284,27.773207,20.773855,13.907206,2.3970366,335.6768,10.808559,83.461235,Autumn
2016-10-28,0,3,15,9,9,1,14,2,18,11,7,27.321995,31.988108,33.997253,14.824871,2.4099112,346.15103,9.466076,78.44279,Autumn
2016-10-29,0,6,19,15,10,3,14,5,25,12,13,35.97693,30.127897,42.989296,16.56298,2.8293593,373.633,9.699867,71.05784,Autumn
2016-10-30,0,2,24,12,14,5,19,0,26,16,10,45.846184,30.305693,53.10906,17.416605,2.434743,450.30148,9.491096,75.53346,Autumn
2016-10-31,0,5,22,19,8,5,18,3,27,15,12,35.71432,34.34953,44.822613,16.527706,2.7096162,403.34943,7.954486,83.25318,Autumn
2016-11-01,1,4,28,20,13,5,20,5,33,15,18,44.59746,28.207525,51.74214,19.990648,2.8779795,450.11188,8.22068,85.38244,Autumn
2016-11-02,0,3,21,16,8,0,19,1,24,16,8,42.84209,37.30707,54.08753,11.511439,3.7158296,423.27057,8.518128,85.50687,Autumn
2016-11-03,0,5,19,12,12,8,10,3,24,15,9,30.52419,34.689148,38.630367,12.948756,3.216622,353.28055,7.7237906,74.05698,Autumn
2016-11-04,0,11,21,23,9,6,15,7,32,22,10,22.228895,32.480133,29.77245,18.887835,3.4152691,293.5434,6.819419,78.54749,Autumn
2016-11-05,0,9,26,23,12,7,23,1,35,19,16,14.501744,31.956999,17.0791,8.601608,3.1985555,330.15698,6.829086,94.575905,Autumn
2016-11-06,0,7,14,15,6,1,16,1,21,11,10,7.7303634,24.010416,9.307143,11.052253,3.462319,313.3724,7.186209,92.92918,Autumn
2016-11-07,0,1,18,8,11,3,13,2,19,8,11,9.728075,34.397305,12.858647,18.971945,3.39026,298.58777,4.199623,66.89048,Autumn
2016-11-08,0,7,26,20,13,11,14,3,33,19,14,15.222445,38.162865,18.629751,18.143112,4.160165,324.40918,2.747236,72.02347,Autumn
2016-11-09,0,8,20,17,11,4,17,3,28,17,11,20.794733,42.654175,24.739237,9.287624,3.843769,382.48816,1.4786197,68.48377,Autumn
2016-11-10,0,3,27,15,15,7,18,2,30,13,17,26.460632,46.44149,31.871647,9.072466,4.032941,444.17172,2.486983,73.09036,Autumn
2016-11-11,0,4,18,15,7,2,16,0,22,14,8,23.326368,40.637375,25.770678,9.396998,3.1140296,381.35254,3.1082861,76.09967,Autumn
2016-11-12,0,5,26,17,14,7,14,4,31,20,11,8.486638,34.818478,10.901272,21.766628,2.6387305,316.32465,4.2892528,49.782803,Autumn
2016-11-13,0,5,24,14,15,4,15,4,29,21,8,18.025085,36.093178,21.854786,13.968706,3.087227,358.92435,3.3806508,64.46567,Autumn
2016-11-14,1,6,25,13,19,5,16,5,32,17,15,22.041311,34.4347,26.03504,10.235578,2.909103,338.7165,3.1337035,82.79201,Autumn
2016-11-15,0,5,15,16,4,3,13,3,20,14,6,28.923176,42.49898,34.888878,8.429399,2.9556193,370.25745,1.7064494,82.486244,Autumn
2016-11-16,0,7,27,19,15,5,22,4,34,18,16,43.417397,49.225628,49.65082,6.692655,3.828232,454.5349,2.726239,78.88598,Autumn
2016-11-17,0,2,15,8,9,3,10,2,17,13,4,55.758083,51.423016,62.630924,4.5348887,3.9036844,546.17126,3.7431638,86.15419,Autumn
2016-11-18,0,9,20,11,18,5,13,5,29,19,10,46.095455,52.125668,53.218544,3.997784,3.6444533,484.72922,4.995818,93.8275,Autumn
2016-11-19,0,6,17,12,11,4,13,3,23,11,12,15.526633,45.96033,17.79382,3.4254913,2.9923732,412.53143,5.71272,97.34762,Autumn
2016-11-20,0,9,20,15,14,5,17,1,29,16,13,23.482952,35.09065,28.67997,4.7711825,2.6055079,374.27997,5.8390036,91.87842,Autumn
2016-11-21,0,5,27,17,15,4,23,0,32,18,14,15.676838,31.511887,17.870407,5.3815145,2.603,279.57483,7.7898293,95.38203,Autumn
2016-11-22,0,6,20,15,11,5,18,2,26,17,9,11.479093,35.003223,13.256283,7.2730775,2.779679,297.08078,9.281733,94.94621,Autumn
2016-11-23,0,11,15,15,11,5,17,2,26,12,14,20.080038,32.65481,23.742233,10.403705,2.5517938,281.67957,9.736446,93.33426,Autumn
2016-11-24,0,5,13,12,6,2,9,3,18,12,6,17.17061,30.402155,20.351126,16.478384,2.5640771,264.12045,9.263599,88.89675,Autumn
2016-11-25,0,1,14,8,7,2,11,1,15,7,8,9.803783,30.039766,12.613068,21.50916,2.768263,258.01205,9.544636,91.501015,Autumn
2016-11-26,0,7,20,13,14,8,9,7,27,13,14,15.188619,27.952173,18.695644,21.481813,2.6691334,286.09073,8.206927,92.38044,Autumn
2016-11-27,0,3,20,13,10,2,13,4,23,17,6,24.554132,29.960352,28.994865,10.571116,3.074133,358.00443,6.0309377,84.36655,Autumn
2016-11-28,0,4,25,15,14,6,16,2,29,13,16,22.481863,27.002144,26.554453,16.610977,2.9200246,321.37424,5.2091,85.906456,Autumn
2016-11-29,1,9,21,21,10,5,19,4,31,16,15,11.753747,29.452492,15.649386,33.331047,2.8830385,284.3801,0.39569664,62.187622,Autumn
2016-11-30,0,1,21,10,12,3,11,2,22,12,10,26.246073,43.711285,32.509438,10.443131,3.2558794,414.11572,0.3705392,62.348896,Autumn
2016-12-01,0,5,31,20,16,3,27,3,36,17,19,27.057003,49.62376,32.59117,8.294023,3.7687378,433.94504,3.7977889,56.976654,Winter
2016-12-02,0,4,29,16,17,6,21,2,33,16,17,25.628092,45.689877,30.464296,12.198353,3.8448486,349.6734,5.25838,61.671177,Winter
2016-12-03,1,5,20,18,8,4,17,3,26,19,7,37.055344,42.45116,40.28998,5.3686366,3.3794258,398.55328,3.2167242,83.536,Winter
2016-12-04,0,11,29,26,14,5,26,4,40,20,20,41.866768,39.06762,46.639317,5.096126,3.3929732,447.71085,3.70392,81.07095,Winter
2016-12-05,0,4,14,10,8,1,12,3,18,13,5,50.984375,44.89299,57.954823,6.3936853,3.7125454,516.8874,2.9481328,83.78617,Winter
2016-12-06,0,5,26,13,18,3,20,3,31,17,14,44.996616,51.783627,54.53015,6.718136,4.1353993,518.78973,2.146448,65.65649,Winter
2016-12-07,0,8,20,14,14,3,14,2,28,15,13,50.057617,57.111362,55.201942,6.305815,3.8518977,547.0992,1.1387717,59.989162,Winter
2016-12-08,0,9,18,15,12,3,16,2,27,18,9,51.734425,54.339672,61.65609,7.4778523,3.5490742,561.053,0.88970935,59.62418,Winter
2016-12-09,0,3,17,12,8,5,12,2,20,15,5,59.781967,58.847755,62.316963,5.925557,4.003927,584.408,1.6051538,61.072983,Winter
2016-12-10,0,9,27,21,15,4,20,4,36,23,13,49.39741,55.735706,52.30451,6.242461,3.6738136,493.65106,1.869626,62.909218,Winter
2016-12-11,0,3,25,18,10,5,19,1,28,20,8,45.7776,45.11049,51.217545,7.3191504,3.4019158,389.00708,1.813291,71.20178,Winter
2016-12-12,0,4,22,15,11,8,13,3,26,13,13,42.747417,50.221684,47.66441,5.12773,3.1890898,426.22885,2.4374082,70.74367,Winter
2016-12-13,0,5,21,15,11,2,17,2,26,13,13,46.113358,59.395565,53.755127,5.0231276,3.4667194,500.3599,0.9634696,73.866516,Winter
2016-12-14,1,6,23,17,13,2,20,2,30,16,14,49.921387,63.29862,60.489273,4.3153334,3.6078172,536.4,0.65166503,77.15466,Winter
2016-12-15,1,1,24,10,16,6,17,1,26,15,11,64.623344,67.412766,74.1233,3.900417,4.138682,639.85925,-0.24905793,75.834526,Winter
2016-12-16,0,6,25,16,15,4,20,2,31,23,8,46.63038,55.629963,51.249516,4.225371,3.25644,497.0299,-0.7007292,82.267,Winter
2016-12-17,0,8,25,21,12,11,17,2,33,21,12,49.621407,51.501312,52.558613,6.5612054,3.0611708,462.31467,-0.91393334,69.96491,Winter
2016-12-18,0,4,27,21,10,6,19,1,31,17,14,48.63399,48.53574,55.090656,7.235465,2.990875,467.81116,-0.76681715,64.72089,Winter
2016-12-19,0,4,31,21,14,6,25,1,35,22,13,42.175922,49.50211,47.336246,6.310664,3.2832336,451.84085,-0.015105546,73.714134,Winter
2016-12-20,0,5,25,15,15,7,17,4,30,20,10,22.95425,47.248478,26.562536,9.159055,3.1723115,387.42075,3.204506,80.42112,Winter
2016-12-21,0,2,22,14,10,5,15,2,24,14,10,23.739311,44.92434,28.211117,8.485738,3.5118248,376.7383,4.541964,83.30894,Winter
2016-12-22,0,3,15,11,7,0,9,1,18,8,10,39.479156,49.951893,43.704227,5.607017,3.8432858,480.42432,3.1196527,69.94054,Winter
2016-12-23,0,9,31,25,15,6,25,5,40,24,16,41.735134,57.626877,60.595695,5.6024323,4.2979712,550.58374,3.097761,62.66148,Winter
2016-12-24,0,7,35,23,19,10,21,2,42,22,20,34.728405,49.19828,45.76653,7.445096,4.340824,496.4844,3.2390318,56.89801,Winter
2016-12-25,0,7,36,27,16,6,31,3,43,28,15,26.141466,47.811787,29.841568,8.255952,4.0583134,479.65488,5.5006695,62.179638,Winter
2016-12-26,0,6,24,21,9,1,21,5,30,22,8,26.317724,47.599106,31.67033,7.7316937,4.1088257,421.38937,6.169674,65.83757,Winter
2016-12-27,0,8,36,19,25,11,23,7,44,23,21,13.026845,29.755785,15.808856,31.230547,2.7949154,231.71466,8.279928,31.194128,Winter
2016-12-28,1,0,29,17,13,6,19,3,30,17,13,18.015898,47.875153,24.11356,14.127151,3.6192625,355.01248,5.4550533,37.93881,Winter
2016-12-29,0,2,36,18,20,6,28,3,38,18,20,19.658623,37.044785,25.778542,22.098759,3.0111792,264.10837,1.9901078,66.86491,Winter
2016-12-30,0,6,36,23,19,7,28,4,42,26,16,39.487556,47.487125,48.848236,9.09564,3.2855692,434.97134,-0.39665398,73.85867,Winter
2016-12-31,0,14,33,28,19,8,28,5,47,24,23,42.853256,45.5601,49.335983,10.067074,3.6099603,461.81876,0.2898237,60.051662,Winter
